"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","positive regulation of syncytium formation by plasma membrane fusion","GO:0060143","false","0.01793525641415279","1.7462924099857506","24","844","5","21026","ADAM9,TYROBP,MAPK14,FLOT1,TREM2"
"GO:BP","norepinephrine transport","GO:0015874","false","0.01793525641415279","1.7462924099857506","24","844","5","21026","SLC22A1,FFAR3,ADRA2A,SLC22A3,SNCA"
"GO:BP","positive regulation of leukocyte adhesion to vascular endothelial cell","GO:1904996","false","0.01793525641415279","1.7462924099857506","24","844","5","21026","ELANE,ALOX5,SELP,ST3GAL4,FUT7"
"GO:BP","astrocyte activation","GO:0048143","false","0.01793525641415279","1.7462924099857506","24","844","5","21026","GRN,C1QA,IL1B,FPR2,TREM2"
"GO:BP","response to thyroid hormone","GO:0097066","false","0.01793525641415279","1.7462924099857506","24","844","5","21026","CTSB,GBA1,INHBB,C2,HPN"
"GO:BP","negative regulation of hydrolase activity","GO:0051346","false","0.01793525641415279","1.7462924099857506","86","844","10","21026","SORT1,GAPDH,LRRK2,PLIN5,TIMP1,CST7,CR1,SERPINB1,CSTA,TFPI"
"GO:BP","potassium ion transmembrane transport","GO:0071805","false","0.017938280438261695","1.7462191907215252","212","844","18","21026","CD63,KCNJ15,KCNMA1,SLC9A8,KCND1,KCNJ2,KCNH7,KCNG2,KCNE1,ATP1B2,AQP1,TREM2,SLC1A3,HPN,ASPG,NOS1AP,KCNJ12,ANK2"
"GO:BP","regulation of myeloid leukocyte mediated immunity","GO:0002886","false","0.01817077596356208","1.7406265262143914","59","844","8","21026","FCGR1A,CD300A,ITGAM,TYROBP,ARG1,FES,ADGRE2,CD177"
"GO:BP","cardiac muscle tissue morphogenesis","GO:0055008","false","0.01817077596356208","1.7406265262143914","59","844","8","21026","MYBPC3,NRG1,LRP2,MYH7,COL11A1,ZFPM2,RYR2,FOXC1"
"GO:BP","mesenchymal cell migration","GO:0090497","false","0.01817077596356208","1.7406265262143914","59","844","8","21026","EDNRB,SEMA4A,FOLR1,SEMA3B,SEMA6B,FN1,HTR2B,NRP1"
"GO:BP","positive regulation of cytokine-mediated signaling pathway","GO:0001961","false","0.01817077596356208","1.7406265262143914","59","844","8","21026","CASP1,GAS6,CASP4,PARP9,IL1R1,MMP8,NLRP6,TREM2"
"GO:BP","establishment of skin barrier","GO:0061436","true","0.018845416609545453","1.7247942573002457","35","844","6","21026","GBA1,PNPLA1,FLG,SFN,ABCA12,HRNR"
"GO:BP","proximal/distal pattern formation","GO:0009954","true","0.018845416609545453","1.7247942573002457","35","844","6","21026","HOXA9,ALDH1A2,HOXA10,GLI3,LRP4,IRX3"
"GO:BP","carbon dioxide transport","GO:0015670","false","0.018845416609545453","1.7247942573002457","15","844","4","21026","AQP1,HBD,RHBG,RHAG"
"GO:BP","cGMP-mediated signaling","GO:0019934","false","0.018845416609545453","1.7247942573002457","35","844","6","21026","EDNRB,CD36,THBS1,AQP1,APOE,HTR2B"
"GO:BP","neutrophil extravasation","GO:0072672","false","0.018845416609545453","1.7247942573002457","15","844","4","21026","PRTN3,IL1R1,CD177,FUT7"
"GO:BP","regulation of triglyceride storage","GO:0010889","false","0.018845416609545453","1.7247942573002457","15","844","4","21026","PLIN5,PLIN3,PPARG,TREM2"
"GO:BP","peptide hormone processing","GO:0016486","false","0.018845416609545453","1.7247942573002457","35","844","6","21026","ECE1,CPE,CTSG,MEP1A,ENPEP,CORIN"
"GO:BP","mononuclear cell proliferation","GO:0032943","false","0.019060625436202603","1.7198628529613265","319","844","24","21026","IL27,CD274,PDCD1LG2,FLT3,CD300A,IRF1,TYROBP,BCL6,CD55,TLR9,BST1,IGFBP2,ARG1,CR1,MNDA,SLC11A1,VSIG4,IL1B,AIF1,CD151,SPTA1,HLA-G,CD209,IL10"
"GO:BP","cellular response to nutrient levels","GO:0031669","false","0.019136522478250383","1.7181369801287958","248","844","20","21026","DSC2,GAS6,ATG7,GBA1,FAS,LRRK2,GABARAP,SH3GLB1,RALB,FOLR1,UPP1,INHBB,PLIN3,FES,PCSK9,MLXIPL,ATF3,PPARG,COL1A1,PRKAG3"
"GO:BP","negative regulation of response to cytokine stimulus","GO:0060761","false","0.0192052396677525","1.7165802687782667","87","844","10","21026","IRAK3,GAS6,IL1R2,NAIP,NOL3,ARG1,CARD16,PADI2,PPARG,TREM2"
"GO:BP","positive regulation of organic acid transport","GO:0032892","false","0.019266592892769722","1.715195079257145","47","844","7","21026","MAP2K6,PLA2G4A,IL1B,ACSL1,NTSR1,ABCB11,ERFE"
"GO:BP","regulation of neutrophil migration","GO:1902622","false","0.019266592892769722","1.715195079257145","47","844","7","21026","C3AR1,TNFAIP6,BST1,IL1R1,NOD2,SLAMF8,FUT7"
"GO:BP","regulation of muscle system process","GO:0090257","false","0.019357957878552833","1.7131404594684303","231","844","19","21026","GPER1,DSC2,GSTO1,ASPH,P2RX1,MYL9,NOL3,KCNJ2,MYBPC3,DOCK4,TRPV4,ADRA2A,FGF13,PPARG,CHGA,MYH7,RYR2,PRKAG3,ANK2"
"GO:BP","homotypic cell-cell adhesion","GO:0034109","false","0.019844140866728775","1.7023676987177987","102","844","11","21026","DSC2,PLAUR,EMILIN2,MYL9,CEACAM1,CLIC1,ITGB3,CTSG,PTPRU,MMRN1,CELA2A"
"GO:BP","response to fatty acid","GO:0070542","false","0.019900139908418848","1.7011438702616157","60","844","8","21026","TLR2,CD36,FFAR2,ACSL1,FFAR3,DGAT2,PPARG,ASS1"
"GO:BP","regulation of exocytosis","GO:0017157","false","0.020025825724847103","1.6984095676106996","181","844","16","21026","CD300A,ITGAM,LRRK2,P2RX1,CEACAM1,FES,ADGRE2,CD177,SEPTIN4,RPH3A,SDC1,ADRA2A,DOC2B,SNCA,SYT9,SYT1"
"GO:BP","regulation of T cell proliferation","GO:0042129","false","0.020025825724847103","1.6984095676106996","181","844","16","21026","IL27,CD274,PDCD1LG2,IRF1,BCL6,CD55,IGFBP2,ARG1,CR1,VSIG4,IL1B,AIF1,SPTA1,HLA-G,CD209,IL10"
"GO:BP","negative regulation of apoptotic signaling pathway","GO:2001234","false","0.020189693815795905","1.6948702672435119","232","844","19","21026","ICAM1,GRINA,PLAUR,CLU,MMP9,LRRK2,DDIAS,PINK1,NOL3,IL1B,THBS1,PF4,NRG1,MUC1,YBX3,IL10,CREB3L1,COL2A1,NRP1"
"GO:BP","cellular response to abiotic stimulus","GO:0071214","false","0.020189693815795905","1.6948702672435119","339","844","25","21026","CASP1,LTBR,TLR5,TLR8,MMP9,IRF1,FAS,TIMP1,MAP3K20,MAPK14,AQP10,TSPO,KCNJ2,IL1B,CASP5,KCNE1,TRPV4,MMP2,ITGB3,AQP1,YBX3,COL1A1,CRB1,MMP1,PKD1L3"
"GO:BP","regulation of leukocyte proliferation","GO:0070663","false","0.020189693815795905","1.6948702672435119","267","844","21","21026","IL27,CD274,PDCD1LG2,CD300A,IRF1,TYROBP,BCL6,CD55,TLR9,BST1,IGFBP2,ARG1,CR1,MNDA,VSIG4,IL1B,AIF1,SPTA1,HLA-G,CD209,IL10"
"GO:BP","cellular response to environmental stimulus","GO:0104004","false","0.020189693815795905","1.6948702672435119","339","844","25","21026","CASP1,LTBR,TLR5,TLR8,MMP9,IRF1,FAS,TIMP1,MAP3K20,MAPK14,AQP10,TSPO,KCNJ2,IL1B,CASP5,KCNE1,TRPV4,MMP2,ITGB3,AQP1,YBX3,COL1A1,CRB1,MMP1,PKD1L3"
"GO:BP","regulation of peptidyl-tyrosine phosphorylation","GO:0050730","false","0.02024695837738222","1.693640209937477","198","844","17","21026","FLT3,PARP9,CD36,SAMSN1,BST1,LILRA5,SOCS3,NOD2,CLEC6A,OSM,NRG1,ITGB3,TREM2,RELN,FGF8,LRP4,NRP1"
"GO:BP","T cell proliferation","GO:0042098","false","0.020275320917727366","1.6930322630504617","215","844","18","21026","IL27,CD274,PDCD1LG2,IRF1,BCL6,CD55,IGFBP2,ARG1,CR1,SLC11A1,VSIG4,IL1B,AIF1,CD151,SPTA1,HLA-G,CD209,IL10"
"GO:BP","regulation of B cell activation","GO:0050864","false","0.020355332924842335","1.691321790054933","133","844","13","21026","CD300A,NFAM1,TYROBP,BCL6,SAMSN1,TLR9,BST1,CR1,MNDA,NOD2,MMP14,SLAMF8,IL10"
"GO:BP","negative regulation of lymphocyte proliferation","GO:0050672","false","0.02057738828724818","1.6866097473779538","88","844","10","21026","CD274,PDCD1LG2,CD300A,TYROBP,ARG1,CR1,MNDA,VSIG4,HLA-G,IL10"
"GO:BP","amyloid precursor protein metabolic process","GO:0042982","false","0.020742847164189355","1.6831316325742163","74","844","9","21026","ADAM9,CLU,PSENEN,RTN2,FLOT2,NECAB2,NECAB1,APOE,ACHE"
"GO:BP","response to steroid hormone","GO:0048545","false","0.020856864105032114","1.680750988539323","340","844","25","21026","GPER1,TLR2,FLT3,ADAM9,GBA1,ADM,TSPO,IGFBP2,DEFA3,IGFBP7,THBS1,ANXA3,ALPL,PADI2,SDC1,ACOD1,AANAT,AQP1,ASS1,PTPRU,TFPI,IL10,NR2E1,COL1A1,MAOB"
"GO:BP","regulation of cardiac conduction","GO:1903779","false","0.02091634733050321","1.6795141550204036","25","844","5","21026","SLC8A2,GJD3,RYR2,CORIN,ANK2"
"GO:BP","intracellular calcium ion homeostasis","GO:0006874","false","0.02113756207485224","1.6749451039961554","304","844","23","21026","GPER1,GRINA,GSTO1,ASPH,TRPM2,P2RX1,ELANE,NOL3,PML,CAV2,CNGB1,GP9,TRPV4,ITGB3,TGM2,NTSR1,XK,SLC8A2,SNCA,APOE,RYR2,HTR2B,ANK2"
"GO:BP","pigment cell differentiation","GO:0050931","false","0.02123094991390647","1.673030574221248","36","844","6","21026","CD63,LRMDA,RAB32,EDNRB,GLI3,ADAMTS9"
"GO:BP","regulation of homotypic cell-cell adhesion","GO:0034110","false","0.02123094991390647","1.673030574221248","36","844","6","21026","PLAUR,EMILIN2,CEACAM1,CTSG,MMRN1,CELA2A"
"GO:BP","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","GO:0002504","false","0.02123094991390647","1.673030574221248","36","844","6","21026","FCER1G,CTSD,IFI30,THBS1,TREM2,CTSV"
"GO:BP","regulation of biological process involved in symbiotic interaction","GO:0043903","false","0.02129090926775682","1.6718057908145199","48","844","7","21026","TRIM21,TRIM25,TRIM22,ARG1,LTF,TRIM58,TMPRSS4"
"GO:BP","leukocyte adhesion to vascular endothelial cell","GO:0061756","false","0.02129090926775682","1.6718057908145199","48","844","7","21026","SELL,ELANE,ALOX5,SELP,LRG1,ST3GAL4,FUT7"
"GO:BP","carbohydrate transmembrane transport","GO:0034219","false","0.02148799001113832","1.667804206560529","134","844","13","21026","SORT1,GRB10,SLC2A3,AQP9,RTN2,MAPK14,AQP10,IL1B,PPBP,C1QTNF12,AQP1,ABCB11,ERFE"
"GO:BP","exocytosis","GO:0006887","false","0.021890257148680183","1.6597491366688486","360","844","26","21026","MILR1,CD300A,ITGAM,LRRK2,P2RX1,RAB13,CEACAM1,RALB,FES,ADGRE2,ANXA3,HCK,CD177,SEPTIN4,RAB3IL1,RPH3A,SDC1,ADRA2A,CHGA,SYN2,DOC2B,ABCA12,SNCA,SYT9,UNC13A,SYT1"
"GO:BP","mesenchymal cell differentiation","GO:0048762","false","0.02228615519736349","1.6519648494468824","252","844","20","21026","LOXL3,EDNRB,STAT1,SEMA4A,GLIPR2,ALDH1A2,FOLR1,IL1B,LRG1,SEMA3B,SEMA6B,NRG1,TGFB1I1,HPN,COL1A1,FN1,FGF8,FOXC1,HTR2B,NRP1"
"GO:BP","positive regulation of type II interferon production","GO:0032729","false","0.022398856587578942","1.6497741508792028","75","844","9","21026","IL27,IL18R1,TLR8,CD14,FZD5,TLR9,IL1R1,SLC11A1,IL1B"
"GO:BP","regulation of plasma lipoprotein particle levels","GO:0097006","false","0.022398856587578942","1.6497741508792028","75","844","9","21026","CETP,CD36,MPO,PCSK9,DGAT2,MSR1,TREM2,MTTP,APOE"
"GO:BP","regulation of calcium ion transmembrane transport","GO:1903169","false","0.022444308286445676","1.6488937746244934","167","844","15","21026","GPER1,GSTO1,ASPH,P2RX1,TLR9,PML,ITGB3,ADRA2A,NTSR1,SNCA,RYR2,NOS1AP,TMC1,PPP3R2,ANK2"
"GO:BP","skeletal system morphogenesis","GO:0048705","false","0.022456843467837648","1.6486512881831918","235","844","19","21026","HOXA9,TMEM119,MAPK14,NDST1,MMP14,ALPL,TRPV4,COL27A1,MMP2,GLI3,MGP,LTF,CBS,SFRP4,COL11A1,COL1A1,FGF8,FOXC1,COL2A1"
"GO:BP","insulin metabolic process","GO:1901142","false","0.022937891884537834","1.6394464985961634","16","844","4","21026","CTSD,CEACAM1,CPE,CELA2A"
"GO:BP","positive regulation of membrane protein ectodomain proteolysis","GO:0051044","false","0.022937891884537834","1.6394464985961634","16","844","4","21026","ADAM9,IL1B,ADRA2A,APOE"
"GO:BP","regulation of phagocytosis, engulfment","GO:0060099","false","0.022937891884537834","1.6394464985961634","16","844","4","21026","CD300A,CD36,PPARG,TREM2"
"GO:BP","regulation of membrane invagination","GO:1905153","false","0.022937891884537834","1.6394464985961634","16","844","4","21026","CD300A,CD36,PPARG,TREM2"
"GO:BP","low-density lipoprotein particle remodeling","GO:0034374","true","0.022937891884537834","1.6394464985961634","16","844","4","21026","CETP,MPO,MTTP,APOE"
"GO:BP","complement activation, alternative pathway","GO:0006957","false","0.022937891884537834","1.6394464985961634","16","844","4","21026","CFP,CR1,VSIG4,CFB"
"GO:BP","organic cation transport","GO:0015695","false","0.023187448153643406","1.6347470441076928","120","844","12","21026","FLVCR2,SLC6A12,SLC22A4,SLC22A1,SLC11A1,FFAR3,TSPO2,ADRA2A,SLC22A16,SLC22A3,SNCA,RHAG"
"GO:BP","semaphorin-plexin signaling pathway","GO:0071526","false","0.02322307515008217","1.6340802724404937","49","844","7","21026","TYROBP,ECE1,SEMA4A,SEMA3B,SEMA6B,TREM2,NRP1"
"GO:BP","negative regulation of tumor necrosis factor production","GO:0032720","false","0.023235812110576005","1.633842143973652","62","844","8","21026","IRAK3,GAS6,BPI,TSPO,NOD2,THBS1,IL10,TREM2"
"GO:BP","artery development","GO:0060840","false","0.023493749691521217","1.629047662644507","105","844","11","21026","LOXL1,FOLR1,NDST1,GLI3,LRP2,NOTCH3,APOE,FGF8,FOXC1,ADAMTS9,NRP1"
"GO:BP","actin filament-based movement","GO:0030048","false","0.023493749691521217","1.629047662644507","136","844","13","21026","DSC2,MYO7A,KCNJ2,SCN1B,MYBPC3,KCNE1,SCN9A,SCN2B,FGF13,MYH7,RYR2,NOS1AP,ANK2"
"GO:BP","regulation of cholesterol efflux","GO:0010874","false","0.023493749691521217","1.629047662644507","37","844","6","21026","CETP,PPARG,TREM2,CES1,ABCA12,APOE"
"GO:BP","cellular response to lipoprotein particle stimulus","GO:0071402","false","0.023493749691521217","1.629047662644507","37","844","6","21026","FCER1G,CD36,PPARG,TREM2,CES1,APOE"
"GO:BP","regulation of megakaryocyte differentiation","GO:0045652","false","0.023493749691521217","1.629047662644507","37","844","6","21026","H4C9,H4C4,H4C5,PF4,FAXDC2,H4C8"
"GO:BP","erythrocyte differentiation","GO:0030218","false","0.023493749691521217","1.629047662644507","136","844","13","21026","STAT1,BCL6,MAPK14,KLF1,MPIG6B,TSPO2,FAM210B,AHSP,BPGM,SLC4A1,TRIM58,EPB42,RHAG"
"GO:BP","positive regulation of adaptive immune response","GO:0002821","false","0.023493749691521217","1.629047662644507","136","844","13","21026","FCGR1A,SECTM1,IL18R1,FZD5,CD55,IL1R1,PLA2G4A,NOD2,SLC11A1,IL1B,CLEC6A,HLA-G,TREM2"
"GO:BP","positive regulation of cholesterol efflux","GO:0010875","false","0.023878563902900295","1.621991795959769","26","844","5","21026","PPARG,TREM2,CES1,ABCA12,APOE"
"GO:BP","positive regulation of cytosolic calcium ion concentration","GO:0007204","false","0.024256226947995573","1.6151767526492498","169","844","15","21026","CCRL2,GPER1,C3AR1,FPR1,ASPH,EDNRB,CD36,ADM,CD55,PML,FPR2,TRPV4,PTGFR,RYR2,PTGER1"
"GO:BP","pyridine-containing compound metabolic process","GO:0072524","true","0.024256226947995573","1.6151767526492498","169","844","15","21026","GAPDH,HK3,KYNU,TP53I3,PFKFB2,PGD,NAMPT,NMNAT2,ALPL,MLXIPL,NUPR1,BPGM,SLC4A1,PRKAG3,UCHL1"
"GO:BP","visual perception","GO:0007601","true","0.024504260880032654","1.6107583925418563","220","844","18","21026","MYO7A,ADGRV1,CNGB1,RP1L1,RCVRN,USH2A,POU6F2,NR2E1,COL11A1,COL1A1,CRB1,ABCA4,CLRN1,COL2A1,RLBP1,PDE6A,RORB,CNGB3"
"GO:BP","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","GO:0051897","false","0.024635798176741375","1.6084333624274794","186","844","16","21026","GPER1,HPSE,FLT3,GAS6,PINK1,SELP,THBS1,OSM,C1QTNF12,TREM2,PROS1,NTRK3,RELN,DCN,FN1,ERFE"
"GO:BP","peptide metabolic process","GO:0006518","false","0.025343247371592194","1.5961377373135277","63","844","8","21026","LTA4H,ELANE,ECE1,NOD2,GGT1,ANPEP,CPE,ENPEP"
"GO:BP","catecholamine secretion","GO:0050432","false","0.025648237945840174","1.5909424659004876","50","844","7","21026","PINK1,FFAR3,TGM2,ADRA2A,CHGA,SNCA,SYT1"
"GO:BP","response to zinc ion","GO:0010043","false","0.025648237945840174","1.5909424659004876","50","844","7","21026","LTA4H,TSPO,MT1E,S100A8,AANAT,ASS1,MT1G"
"GO:BP","fatty acid derivative metabolic process","GO:1901568","false","0.02566522859067794","1.5906548632860185","77","844","9","21026","PTGR1,ELOVL3,GGT1,ACSL1,ALOX5,DGAT2,ACSS3,GGTLC2,ALOX15B"
"GO:BP","peptidyl-tyrosine phosphorylation","GO:0018108","false","0.02616197938764896","1.5823294008442133","239","844","19","21026","FLT3,PARP9,CD36,SAMSN1,BST1,LILRA5,SOCS3,NOD2,FES,HCK,CLEC6A,OSM,NRG1,ITGB3,TREM2,RELN,FGF8,LRP4,NRP1"
"GO:BP","carbohydrate transport","GO:0008643","false","0.02627877329640831","1.580394911678281","138","844","13","21026","SORT1,GRB10,SLC2A3,AQP9,RTN2,MAPK14,AQP10,IL1B,PPBP,C1QTNF12,AQP1,ABCB11,ERFE"
"GO:BP","regulation of anatomical structure size","GO:0090066","false","0.02627877329640831","1.580394911678281","500","844","33","21026","GPER1,KCNMA1,ITGA9,LIMK1,LRRK2,P2RX1,EDNRB,ADM,ECE1,PRR16,SMTNL1,HRH2,DOCK4,HCK,BLOC1S1,CRABP2,TRPV4,MMP2,SPTA1,ADRA2A,FGF13,SPTB,AQP1,XK,TMOD1,CBS,FSTL4,APOE,CRACD,FN1,FOXC1,HTR2B,NRP1"
"GO:BP","calcium ion import into cytosol","GO:1902656","false","0.026514965076358397","1.5765089405670978","38","844","6","21026","CACNA1E,TRPM2,P2RX1,TRPV4,SLC8A2,PPP3R2"
"GO:BP","regulation of systemic arterial blood pressure by hormone","GO:0001990","false","0.026514965076358397","1.5765089405670978","38","844","6","21026","EDNRB,ECE1,CTSG,SUCNR1,ENPEP,CORIN"
"GO:BP","T cell differentiation involved in immune response","GO:0002292","false","0.02665113597332066","1.5742842749514638","92","844","10","21026","LOXL3,IL27,FCER1G,IL18R1,CLEC4E,BCL6,SEMA4A,SOCS3,CLEC4D,TMEM98"
"GO:BP","regulation of transmembrane transporter activity","GO:0022898","false","0.026700691042372344","1.5734774984854107","171","844","15","21026","MMP9,GSTO1,ASPH,TLR9,SCN1B,PCSK9,KCNE1,ADRA2A,FGF13,ATP1B2,TREM2,RELN,SNCA,NOS1AP,ANK2"
"GO:BP","intrinsic apoptotic signaling pathway","GO:0097193","false","0.02729810776655479","1.5638674560737171","312","844","23","21026","GRINA,PLAUR,CLU,CASP4,MMP9,S100A9,LRRK2,DDIAS,PINK1,VNN1,NOL3,PML,SEPTIN4,MMP2,SFN,NUPR1,S100A8,MUC1,YBX3,IL10,BCL2A1,TREM2,CREB3L1"
"GO:BP","positive regulation of leukocyte migration","GO:0002687","false","0.027426608981990355","1.561827885120516","155","844","14","21026","ICAM1,GAS6,C3AR1,ITGA2B,IL1R1,FPR2,SELP,THBS1,MMP14,AIF1,FUT7,TRPV4,ITGB3,TREM2"
"GO:BP","female sex differentiation","GO:0046660","false","0.027548838175099327","1.559896712049326","123","844","12","21026","LHFPL2,TNFAIP6,RETN,INHBB,MMP14,MMP2,NUPR1,CYP19A1,LRP2,PCYT1B,ZFPM2,FOXC1"
"GO:BP","positive regulation of non-canonical NF-kappaB signal transduction","GO:1901224","false","0.02755811327524064","1.559750519064866","64","844","8","21026","TLR2,IL18R1,NMI,TLR9,IFI35,NOD2,IL1B,TREM2"
"GO:BP","muscle organ morphogenesis","GO:0048644","false","0.027622549975429726","1.5587362320159002","78","844","9","21026","SMTNL1,MYBPC3,NRG1,LRP2,MYH7,COL11A1,ZFPM2,RYR2,FOXC1"
"GO:BP","positive regulation of production of molecular mediator of immune response","GO:0002702","false","0.027635188997556855","1.5585375609242411","139","844","13","21026","SECTM1,IL18R1,CD36,FZD5,CD55,TLR9,FFAR2,IL1R1,NOD2,IL1B,FFAR3,HLA-G,IL10"
"GO:BP","sensory perception of light stimulus","GO:0050953","false","0.027635188997556855","1.5585375609242411","223","844","18","21026","MYO7A,ADGRV1,CNGB1,RP1L1,RCVRN,USH2A,POU6F2,NR2E1,COL11A1,COL1A1,CRB1,ABCA4,CLRN1,COL2A1,RLBP1,PDE6A,RORB,CNGB3"
"GO:BP","positive regulation of macrophage migration","GO:1905523","false","0.027635188997556855","1.5585375609242411","27","844","5","21026","C3AR1,THBS1,MMP14,TRPV4,TREM2"
"GO:BP","toll-like receptor 2 signaling pathway","GO:0034134","false","0.027872763996049727","1.5548199624416177","17","844","4","21026","TLR2,NOD2,ACOD1,TREM2"
"GO:BP","detection of mechanical stimulus involved in sensory perception of sound","GO:0050910","false","0.027872763996049727","1.5548199624416177","17","844","4","21026","ADGRV1,HPN,COL11A1,TMC1"
"GO:BP","positive regulation of homotypic cell-cell adhesion","GO:0034112","false","0.027872763996049727","1.5548199624416177","17","844","4","21026","PLAUR,EMILIN2,CTSG,MMRN1"
"GO:BP","positive regulation of protein polyubiquitination","GO:1902916","true","0.027872763996049727","1.5548199624416177","17","844","4","21026","GABARAP,NMI,NOD2,SPSB4"
"GO:BP","negative regulation of B cell proliferation","GO:0030889","false","0.027872763996049727","1.5548199624416177","17","844","4","21026","CD300A,TYROBP,MNDA,IL10"
"GO:BP","fatty acid derivative biosynthetic process","GO:1901570","false","0.02802712330149134","1.5524214758537678","51","844","7","21026","ELOVL3,GGT1,ACSL1,ALOX5,ACSS3,GGTLC2,ALOX15B"
"GO:BP","positive regulation of extrinsic apoptotic signaling pathway","GO:2001238","false","0.02802712330149134","1.5524214758537678","51","844","7","21026","GPER1,LTBR,G0S2,TNFSF10,PML,THBS1,ATF3"
"GO:BP","development of primary female sexual characteristics","GO:0046545","false","0.028130904562799347","1.5508163026618116","108","844","11","21026","LHFPL2,TNFAIP6,RETN,INHBB,MMP14,MMP2,NUPR1,CYP19A1,PCYT1B,ZFPM2,FOXC1"
"GO:BP","positive regulation of leukocyte cell-cell adhesion","GO:1903039","false","0.02834709346404363","1.547491464363277","277","844","21","21026","SMARCD3,CD274,PDCD1LG2,VNN1,BCL6,ELANE,CD55,IGFBP2,CR1,NOD2,IL1B,FLOT2,ALOX5,SELP,ST3GAL4,AIF1,FUT7,GLI3,SPTA1,HLA-G,CD209"
"GO:BP","homeostasis of number of cells","GO:0048872","false","0.028507967399692597","1.545033746512579","332","844","24","21026","AIM2,FLT3,GBA1,FAS,HCAR2,STAT1,BCL6,MAPK14,FCAR,NOD2,FSTL1,SEPTIN4,NLRP6,KLF1,SPTA1,MPIG6B,TSPO2,FAM210B,AHSP,BPGM,SLC4A1,TRIM58,EPB42,RHAG"
"GO:BP","regulation of extrinsic apoptotic signaling pathway","GO:2001236","false","0.028547672050675786","1.5444293009651275","156","844","14","21026","GPER1,ICAM1,LTBR,G0S2,NOL3,TNFSF10,IL1B,PML,THBS1,PF4,NRG1,ATF3,COL2A1,NRP1"
"GO:BP","cardiac chamber morphogenesis","GO:0003206","false","0.028878630742765633","1.539423402340579","124","844","12","21026","SMARCD3,MYBPC3,NRG1,CPE,LRP2,MYH7,COL11A1,ZFPM2,RYR2,FGF8,FOXC1,NRP1"
"GO:BP","regulation of leukocyte chemotaxis","GO:0002688","false","0.028878630742765633","1.539423402340579","124","844","12","21026","GAS6,C3AR1,TNFAIP6,BST1,NOD2,FPR2,THBS1,SLAMF8,AIF1,TRPV4,PADI2,CYP19A1"
"GO:BP","reproductive structure development","GO:0048608","false","0.028878630742765633","1.539423402340579","314","844","23","21026","HOXA9,TLR5,RAB13,TNFAIP6,TLR9,RETN,INSL3,TNFSF10,INHBB,KCNE1,MMP14,HOXA10,MMP2,NUPR1,SDC1,CYP19A1,YBX3,LRP2,PCYT1B,ALOX15B,ZFPM2,FGF8,FOXC1"
"GO:BP","cardiac muscle cell membrane repolarization","GO:0099622","false","0.029537322717094153","1.5296288719856872","39","844","6","21026","KCNJ2,SCN1B,KCNE1,SCN2B,NOS1AP,ANK2"
"GO:BP","fibroblast proliferation","GO:0048144","false","0.029953494774263574","1.5235524997309773","109","844","11","21026","CD300A,GAS6,IFI30,S100A6,PML,ITGB3,NUPR1,AQP1,PPARG,PLA2G2C,FN1"
"GO:BP","maintenance of location in cell","GO:0051651","false","0.030417828615855756","1.5168717913944603","208","844","17","21026","GPER1,GM2A,GSTO1,ASPH,TRPM2,PINK1,NOL3,TSPO,PML,GP9,ITGB3,NTSR1,SNCA,APOE,RYR2,HTR2B,ANK2"
"GO:BP","programmed necrotic cell death","GO:0097300","false","0.030580632907884604","1.514553530514365","52","844","7","21026","FAS,NOL3,TSPO,PYGL,NLRP6,NUPR1,YBX3"
"GO:BP","regulation of calcium ion transport","GO:0051924","false","0.03092097196761569","1.509746862957543","244","844","19","21026","GPER1,HOMER3,GSTO1,ASPH,P2RX1,TSPO,TLR9,LILRA5,PML,ITGB3,ADRA2A,RCVRN,NTSR1,SNCA,RYR2,NOS1AP,TMC1,PPP3R2,ANK2"
"GO:BP","hormone transport","GO:0009914","false","0.03092097196761569","1.509746862957543","335","844","24","21026","GPER1,HCAR2,PFKFB2,TSPO,RETN,FFAR2,INHBB,IL1B,ALOX5,FFAR3,TRPV4,OSM,CPE,C1QTNF12,ADRA2A,AQP1,CYP19A1,PPARG,CHGA,DOC2B,ABCA12,CRYM,FAM3B,CELA2A"
"GO:BP","regulation of cardiac muscle cell action potential","GO:0098901","false","0.03092097196761569","1.509746862957543","28","844","5","21026","DSC2,FGF13,RYR2,NOS1AP,ANK2"
"GO:BP","response to increased oxygen levels","GO:0036296","false","0.03092097196761569","1.509746862957543","28","844","5","21026","ATG7,FAS,MMP2,PPARG,COL1A1"
"GO:BP","cellular response to chemical stress","GO:0062197","false","0.031101972970004707","1.5072120604005559","317","844","23","21026","CASP1,MGST1,TRIM21,ATG7,MMP9,FAS,LRRK2,TRPM2,PINK1,CD36,NME8,TSPO,MPO,IL18RAP,PML,ALOX5,AIF1,TRPV4,MMP2,AQP1,PPARG,YBX3,SNCA"
"GO:BP","megakaryocyte differentiation","GO:0030219","false","0.03135542255975596","1.5036873421017165","66","844","8","21026","H4C9,H4C4,H4C5,GP9,PF4,FAXDC2,H4C8,MPIG6B"
